id,brand,name,category,product_type,price,currency,tag_list,rating
197,physicians formula,Physicians Formula Sexy Booster Cat Eye Collection Liquid Eyeliner ,liquid,eyeliner,12.99,,['Gluten Free'],
196,physicians formula,Physicians Formula Argan Wear Ultra-Nourishing Kohl Kajal Eyeliner,liquid,eyeliner,12.99,,"['Gluten Free', 'Natural']",3.7
194,wet n wild,Wet n Wild MegaLiner Liquid Eyeliner,liquid,eyeliner,5.49,,[],
193,revlon,Revlon ColorStay Skinny Liquid Liner ,liquid,eyeliner,11.99,,[],
192,physicians formula,Physicians Formula Shimmer Strips Kohl Kajal Eyeliner Trio ,liquid,eyeliner,14.79,,['Gluten Free'],5.0
191,zorah,Zorah Liquid Liner,liquid,eyeliner,24.0,,"['Natural', 'Organic', 'Vegan', 'Gluten Free', 'Canadian']",3.3
190,milani,Milani Fierce Foil Eyeliner,liquid,eyeliner,9.99,,[],
189,physicians formula,Physicians Formula Shimmer Strips Kohl Kajal Eyeliner Trio,liquid,eyeliner,14.79,,['Gluten Free'],5.0
188,pacifica,Pacifica Natural Minerals Smolder Eye Lining Gel,,eyeshadow,27.96,,"['Vegan', 'Natural']",3.0
187,suncoat,Suncoat Sugar-based Natural Liquid Eyeliner,liquid,eyeliner,16.99,,"['Canadian', 'Vegan', 'Natural']",3.5
186,dr. hauschka,Dr. Hauschka Liquid Eyeliner,liquid,eyeliner,30.0,,[],4.0
185,almay,Almay Liquid Liner,liquid,eyeliner,10.99,,[],4.2
184,l'oreal,L'Oreal Infallible Super Slim 12H Liner,liquid,eyeliner,11.99,,[],
183,e.l.f.,e.l.f. Intense Ink Eyeliner,liquid,eyeliner,3.99,,[],5.0
182,e.l.f.,e.l.f. Studio Eyeliner & Shadow Stick ,,eyeshadow,4.99,,['Vegan'],5.0
181,l'oreal,L'Oreal Telescopic Explosion Waterproof Eyeliner Black,liquid,eyeliner,12.99,,[],4.2
180,e.l.f.,e.l.f. Studio Precision Liquid Eyeliner,liquid,eyeliner,4.99,,['Vegan'],3.7
179,maybelline,Maybelline EyeStudio Master Precise Ink Pen Eyeliner,liquid,eyeliner,11.99,,[],4.0
178,almay,Almay Intense i-Colour Play Up Liquid Liner,liquid,eyeliner,10.99,,[],4.0
177,maybelline,Maybelline Line Stiletto Ultimate Precision Liquid Eyeliner,liquid,eyeliner,10.29,,[],4.0
176,e.l.f.,e.l.f. Studio Eye Primer & Liner Sealer,liquid,eyeliner,4.99,,['Vegan'],4.3
175,revlon,Revlon ColorStay Liquid Eye Liner,liquid,eyeliner,11.49,,[],4.0
174,l'oreal,L'Oreal Paris Lineur Intense Felt Tip Liquid,liquid,eyeliner,10.99,,[],4.3
173,physicians formula,Physicians Formula Eye Booster Lash Boosting Eyeliner + Serum,liquid,eyeliner,14.79,,['Gluten Free'],4.0
172,maybelline,Maybelline Liquid Eyeliner,liquid,eyeliner,10.99,,[],4.2
171,e.l.f.,e.l.f. Studio Cream Eyeliner,liquid,eyeliner,4.99,,['Vegan'],4.5
170,maybelline,Maybelline Eye Studio Lasting Drama Gel Eyeliner,liquid,eyeliner,11.99,,[],4.4
169,covergirl,CoverGirl LineExact Liquid Eyeliner ,liquid,eyeliner,7.49,,[],4.3
168,moov,Moov Cosmetics St. Tropez Collection,,nail_polish,14.99,,"['Natural', 'Vegan', 'Gluten Free', 'Fair Trade', 'Sugar Free', 'Non-GMO', 'Dairy Free', 'Canadian']",
167,anna sui,Anna Sui Nail Colour,,nail_polish,15.0,,[],
166,l'oreal,L'Oreal Infallible Nail Polish in Always a Lady,,nail_polish,10.99,,[],
165,moov,Moov Cosmetics Caribbean Wedding Collection,,nail_polish,14.99,,"['Natural', 'Vegan', 'Gluten Free', 'Fair Trade', 'Sugar Free', 'Non-GMO', 'Dairy Free', 'Canadian']",2.0
164,l'oreal,L'Oreal Infallible Nail Polish in Iconic Indigo ,,nail_polish,10.99,,[],
162,l'oreal,L'Oreal Infallible Nail Polish in Ocean Infini,,nail_polish,10.99,,[],
161,misa,Misa Nail Laquer,,nail_polish,9.39,,['Vegan'],5.0
158,l'oreal,L'Oreal Infallible Nail Polish in Petale Revival,,nail_polish,10.99,,[],5.0
157,salon perfect,Salon Perfect Nail Lacquer ,,nail_polish,6.99,,[],
156,moov,Moov Cosmetics Home Grown Canuck Collection,,nail_polish,14.99,,"['Natural', 'Vegan', 'Gluten Free', 'Fair Trade', 'Sugar Free', 'Non-GMO', 'Dairy Free', 'Canadian']",3.0
154,l'oreal,L'Oreal Infallible Nail Polish in Irresistible Bonbon,,nail_polish,10.99,,[],
153,orly,Orly EPIX Flexible Sealcoat,,nail_polish,13.49,,[],5.0
151,orly,Orly Nail Lacquer,,nail_polish,8.0,,[],
149,orly,Orly EPIX Flexible Color ,,nail_polish,13.49,,[],3.0
148,orly,Orly Nail Lacquer ,,nail_polish,8.0,,[],3.0
147,wet n wild,Wet n Wild Wild Shine Nail Colour ,,nail_polish,1.99,,[],5.0
146,maybelline,Maybelline Color Show Nail Lacquer Jewels ,,nail_polish,4.49,,[],3.0
145,maybelline,Maybelline Color Show Nail Lacquer Veils ,,nail_polish,4.49,,[],4.0
144,pacifica,Pacifica 7 Free Nail Polish Set - Blue,,nail_polish,21.5,,['Vegan'],5.0
142,l'oreal,L'Oreal Colour Riche Gold Dust Nail Colour,,nail_polish,7.79,,[],
141,l'oreal,L'Oreal Extraordinaire Gel Lacque Nail Colour,,nail_polish,8.99,,[],
140,pacifica,7 Free Nail Polish Set - Red,,nail_polish,21.5,,['Vegan'],5.0
139,china glaze,China Glaze Nail Lacquer ,,nail_polish,8.0,,[],4.7
138,essie,Essie Encrusted Nail Polish Collection,,nail_polish,10.0,,[],5.0
137,revlon,Revlon Transforming Effects Top Coats,,nail_polish,6.99,,[],4.0
136,sante,Sante Nail Polish,,nail_polish,19.29,,['Natural'],4.4
135,pure anada,Pure Anada Princess Cosmetics Sugar Plum Kit ,,nail_polish,15.0,,"['Canadian', 'Natural']",5.0
134,l'oreal,L'Oreal Paris Colour Riche Collection Exclusive Nail Colour,,nail_polish,7.79,,[],
133,maybelline,Maybelline Color Show Nail Lacquer ,,nail_polish,4.49,,[],3.3
132,pure anada,Pure Anada Princess Cosmetics Be Mine Kit ,,nail_polish,15.0,,"['Canadian', 'Natural']",5.0
131,essie,Essie Nail Colour Cashmere Matte Collection,,nail_polish,10.0,,[],1.5
130,revlon,Revlon Top Speed Enamel Nail,,nail_polish,6.99,,[],4.8
129,butter london,butter LONDON Patent Shine 10x Nail Laquer,,nail_polish,22.0,,"['Vegan', 'Natural']",5.0
128,suncoat,Suncoat Polish & Peel Super Natural Mineral Nail Polish,,nail_polish,9.29,,"['Canadian', 'Natural']",3.8
127,essie,Essie Mirror Metallics,,nail_polish,10.0,,[],3.4
126,pure anada,Pure Anada Nail Polish,,nail_polish,10.0,,"['Natural', 'Vegan', 'Gluten Free', 'Non-GMO', 'Canadian']",4.8
125,sinful colours,Sinful Colours Nail Polish,,nail_polish,2.99,,[],4.3
124,mineral fusion,Mineral Fusion Nail Polish,,nail_polish,10.0,,"['Gluten Free', 'Natural']",4.0
123,covergirl,CoverGirl Outlast Stay Brilliant Nail Gloss,,nail_polish,5.99,,[],
122,revlon,Revlon Nail Enamel,,nail_polish,6.99,,[],4.4
121,essie,Essie Nail Colour,,nail_polish,10.0,,[],4.3
120,suncoat,Suncoat Girl Nail Beauty Kit with Decals Ballerina Beauty,,nail_polish,22.49,,"['Canadian', 'Natural']",4.0
119,suncoat,Suncoat Girl Nail Beauty Kit with Decals Mermaid Princess,,nail_polish,22.49,,"['Canadian', 'Natural']",4.0
117,l'oreal,L'Oreal Infallible Nail Polish in Keep Magenta,,nail_polish,10.99,,[],
116,piggy paint,Piggy Paint Nail Polish,,nail_polish,11.99,,['Natural'],4.3
115,suncoat,Suncoat Girl Water-Based Nail Polish,,nail_polish,8.29,,"['Canadian', 'Natural']",3.9
114,covergirl,CoverGirl Outlast Longwear Lipstick,lipstick,lipstick,10.99,,[],
113,covergirl,CoverGirl Outlast Lipcolor Moisturizing Clear Topcoat (500),lipstick,lipstick,12.99,,[],
107,butter london,butter LONDON Moisture Matte Lipstick,lipstick,lipstick,28.96,,[],
106,l'oreal,L'Oreal Paris Colour Riche Le Matte & La Lacque Lip Colour,lipstick,lipstick,11.49,,[],
105,covergirl,CoverGirl Colorlicious Lipstick,lipstick,lipstick,10.49,,[],
102,covergirl,CoverGirl Outlast Lipcolor,lipstick,lipstick,12.99,,[],5.0
101,mineral fusion,Mineral Fusion Sheer Moisture Lip Tint,lipstick,lipstick,12.0,,"['Vegan', 'Gluten Free', 'Natural']",
99,dr. hauschka,Dr. Hauschka Limited Edition Lipstick Novum,lipstick,lipstick,27.0,,"['Organic', 'Natural']",5.0
98,marcelle,Marcelle Rouge Xpression Lipstick,lipstick,lipstick,11.99,,"['Canadian', 'Gluten Free']",
97,maybelline,Maybelline Color Sensational Vivid Matte Liquid Lip Colour,lipstick,lipstick,12.99,,[],
96,revlon,Revlon Ultra HD Lip Lacquer,lipstick,lipstick,10.99,,[],5.0
95,nyx,NYX Jumbo Lip Pencil ,lipstick,lipstick,5.99,,[],4.0
94,cargo cosmetics,Cargo Cosmetics ColorStick,lipstick,lipstick,32.0,,[],4.0
93,revlon,Revlon ColorBurst Lacquer Balm,lipstick,lipstick,11.49,,[],
92,cargo cosmetics,Cargo Cosmetics Essential Lip Color,lipstick,lipstick,24.0,,['Gluten Free'],4.8
91,l'oreal,L'Oreal Paris Colour Riche Collection Exclusive Pure Reds,lipstick,lipstick,10.99,,[],5.0
90,nyx,NYX Extra Creamy Round Lipstick,lipstick,lipstick,6.99,,[],4.0
89,maybelline,Maybelline Color Sensational Rebel Bloom Lipcolour ,lipstick,lipstick,9.99,,[],3.0
87,dalish,DaLish Lipstick Matte Collection,lipstick,lipstick,22.0,,"['Canadian', 'Natural']",3.8
86,e.l.f.,e.l.f. Gotta Glow Lip Tint ,lipstick,lipstick,7.99,,[],4.5
85,maybelline,Maybelline Lip Studio Color Blur ,lipstick,lipstick,11.99,,[],
84,l'oreal,L'Oreal Color Riche Extraordinaire Lip Color,lipstick,lipstick,13.96,,[],4.0
83,almay,Almay Smart Shade Butter Kiss Lipstick,lipstick,lipstick,8.99,,[],
82,wet n wild,Wet n Wild Silk Finish Lipstick,lipstick,lipstick,1.99,,[],5.0
81,l'oreal,L'Oreal Paris Colour Riche Crystal Shine,lipstick,lipstick,10.99,,[],5.0
80,dr. hauschka,Dr. Hauschka Lipstick ,lipstick,lipstick,34.0,,[],4.9
79,revlon,Revlon Ultra HD Matte Lipcolor,lipstick,lipstick,10.99,,[],5.0
78,l'oreal,L'Oreal Infallible Lipstick ,lipstick,lipstick,13.99,,[],5.0
77,revlon,Revlon ColorStay Ultimate Suede Lipstick,lipstick,lipstick,14.49,,[],3.3
75,revlon,Revlon Ultra HD Lipstick,lipstick,lipstick,10.99,,[],
74,l'oreal,L'Oreal Paris Colour Riche Collection Exclusive Lip Colour ,lipstick,lipstick,10.99,,[],4.7
73,maybelline,Maybelline Color Sensational The Buffs Lipcolour,lipstick,lipstick,9.99,,[],4.8
72,maybelline,Maybelline Color Sensational Vivids Lipcolour,lipstick,lipstick,9.99,,[],5.0
71,pacifica,Pacifica Devocean Natural Lipstick Deeply Devoted Creamy Color,lipstick,lipstick,21.0,,"['Vegan', 'Natural']",4.3
70,burt's bees,Burt's Bees Lipstick ,lipstick,lipstick,9.99,,['Natural'],3.7
69,maybelline,Maybelline Color Sensational Creamy Mattes Lipcolour ,lipstick,lipstick,9.99,,[],5.0
68,l'oreal,L'Oreal Paris Colour Riche Lipstick,lipstick,lipstick,10.99,,[],4.6
67,revlon,Revlon Matte Lipstick,lipstick,lipstick,11.79,,[],4.5
66,revlon,Revlon ColorStay Ultimate Liquid Lipstick,lipstick,lipstick,14.49,,[],4.1
65,maybelline,Maybelline Color Sensational Lipcolour,lipstick,lipstick,9.99,,[],4.2
64,nyx,NYX Soft Matte Lip Cream,lipstick,lipstick,8.99,,[],4.5
62,burt's bees,Burt's Bees Lip Crayon,lipstick,lipstick,9.99,,['Natural'],4.5
61,e.l.f.,e.l.f. Studio Matte Lip Color,lipstick,lipstick,4.99,,['Vegan'],4.3
60,revlon,Revlon Super Lustrous Lipstick,lipstick,lipstick,11.49,,[],4.9
59,milani,Milani Color Statement Moisture Matte Lipstick,lipstick,lipstick,6.99,,[],4.7
58,milani,Milani Color Statement Lipstick,lipstick,lipstick,6.99,,[],4.4
57,revlon,Revlon ColorBurst Matte Balm ,lipstick,lipstick,11.49,,[],4.3
56,e.l.f.,e.l.f. Studio Moisturizing Lipstick,lipstick,lipstick,4.99,,['Vegan'],4.1
55,pure anada,Pure Anada Petal Perfect Lipstick,lipstick,lipstick,14.0,,"['Natural', 'Gluten Free', 'Non-GMO', 'Peanut Free Product', 'Canadian']",4.3
54,mineral fusion,Mineral Fusion Lengthening Mascara,,mascara,19.0,,"['Gluten Free', 'Natural']",3.4
53,covergirl,CoverGirl Professional Mascara Curved Brush Very Black,,mascara,6.99,,[],
52,covergirl,CoverGirl Professional Mascara Curved Brush Black Brown,,mascara,6.99,,[],
51,l'oreal,L'Oreal Paris Voluminous Butterfly Midnight Black Mascara,,mascara,13.49,,[],4.7
50,zorah,Zorah Mascara Lengthing,,mascara,27.0,,"['Natural', 'Organic', 'Gluten Free', 'Canadian']",4.8
49,covergirl,CoverGirl LashBlast Fusion Water Resistant Mascara ,,mascara,9.99,,[],4.8
48,physicians formula,Physicians Formula Eye Booster Instant Lash Extension Kit in Ultra Black,,mascara,19.99,,['Gluten Free'],4.6
47,l'oreal,L'Oreal Paris Voluminous Million Lashes Excess Mascara ,,mascara,13.99,,[],4.5
46,covergirl,CoverGirl LastBlast Clump Crusher Water Resistant Mascara ,,mascara,9.99,,[],5.0
45,almay,Almay Intense i-Color Volumizing Mascara,,mascara,10.99,,[],4.3
44,covergirl,CoverGirl LashBlast Full Lash Bloom Mascara Very Black (800),,mascara,9.99,,[],4.0
43,covergirl,CoverGirl Professional Super Thick Lash Mascara Very Black,,mascara,6.99,,[],5.0
42,maybelline,Maybelline Volum'Express Falsies Big Eyes Mascara,,mascara,12.99,,[],4.5
41,l'oreal,L'Oreal Paris Voluminous Butterfly Mascara ,,mascara,13.49,,[],
40,covergirl,CoverGirl Professional Waterproof Mascara Very Black,,mascara,6.99,,[],
39,physicians formula,Physicians Formula Organic Wear CC Curl + Care Mascara ,,mascara,15.79,,"['Natural', 'Gluten Free']",3.2
38,marcelle,Marcelle Ultimate Lash Mascara,,mascara,10.99,,"['Canadian', 'Gluten Free']",4.5
37,e.l.f.,e.l.f. Studio Lengthening & Volumizing Mascara,,mascara,4.99,,['Vegan'],4.0
36,wet n wild,Wet n Wild Mega Protein Mascara,,mascara,3.49,,[],5.0
35,covergirl,CoverGirl Lashblast Volume Blasting Waterproof Mascara,,mascara,9.99,,[],5.0
34,covergirl,CoverGirl LashBlast Fusion Mascara ,,mascara,9.99,,[],4.8
33,covergirl,CoverGirl Professional Natural Lash Mascara Clear,,mascara,6.99,,[],4.0
32,maybelline,Maybelline Define-A-Lash Lengthening & Defining Mascara,,mascara,10.79,,[],4.4
31,covergirl,CoverGirl LastBlast Clump Crusher Mascara ,,mascara,9.99,,[],4.5
30,almay,Almay One Coat Get Up & Grow Mascara,,mascara,10.99,,[],4.3
29,maybelline,Maybelline Great Lash - Clear,,mascara,7.79,,[],3.8
28,physicians formula,Physicians Formula Organic Wear Jumbo Lash Mascara,,mascara,15.79,,"['Natural', 'Gluten Free']",3.1
27,dr. hauschka,Dr. Hauschka Mascara,,mascara,33.0,,['Natural'],4.3
26,e.l.f.,e.l.f. Studio Waterproof Lengthening & Volumizing Mascara,,mascara,4.99,,['Vegan'],4.8
25,l'oreal,L'Oreal Paris Extra Volume Collagen Mascara,,mascara,13.99,,[],4.8
24,almay,Almay One Coat Thickening Mascara,,mascara,10.99,,[],4.1
23,maybelline,Maybelline Great Lash Big Mascara,,mascara,7.79,,[],4.0
22,e.l.f.,e.l.f. Studio Mineral Infused Mascara,,mascara,4.99,,['Vegan'],4.3
21,,Earth Lab Raw Mascara,,mascara,24.0,,"['Natural', 'Canadian']",4.1
20,maybelline,Maybelline Great Lash Mascara,,mascara,7.79,,[],4.2
19,l'oreal,L'Oreal Paris Double Extend Beauty Tubes,,mascara,14.99,,[],4.6
18,l'oreal,L'Oreal Paris Telescopic Mascara,,mascara,13.79,,[],4.7
17,suncoat,Suncoat Sugar-Based Mascara,,mascara,16.49,,"['Natural', 'Vegan', 'Canadian']",3.4
16,pacifica,Pacifica Aquarian Gaze Water-Resistant Mascara,,mascara,21.0,,"['Natural', 'Vegan']",4.8
15,physicians formula,Physicians Formula Organic Wear 100% Natural Origin Mascara,,mascara,15.79,,"['Gluten Free', 'Natural']",4.0
14,maybelline,Maybelline Volum' Express Colossal Mascara,,mascara,9.79,,[],4.5
13,l'oreal,L'Oreal Paris Voluminous Volume Building Mascara,,mascara,9.99,,[],2.5
12,maybelline,Maybelline Illegal Length Fiber Extensions Mascara,,mascara,11.49,,[],4.0
11,maybelline,Maybelline Volum' Express The Rocket Mascara,,mascara,10.99,,[],
10,l'oreal,L'Oreal Paris Voluminous Million Lashes Mascara,,mascara,13.29,,[],4.6
9,maybelline,Maybelline Great Lash Lots of Lashes Mascara,,mascara,7.79,,[],4.2
8,maybelline,Maybelline Lash Stiletto Ultimate Length Mascara,,mascara,10.99,,[],4.0
7,maybelline,Maybelline Volum'Express the Falsies Mascara,,mascara,9.79,,[],4.0
6,covergirl,CoverGirl Lashblast Volume Blasting Mascara ,,mascara,9.99,,[],4.8
5,pacifica,Pacifica Stellar Gaze Length & Strength Mineral Mascara,,mascara,28.0,,"['Natural', 'Vegan']",4.2
4,physicians formula,Physicians Formula Organic Wear FakeOut Mascara,,mascara,15.79,,"['Natural', 'Gluten Free']",3.9
3,physicians formula,Physicians Formula Organic Wear Lash Boosting Mascara,,mascara,15.79,,"['Natural', 'Gluten Free']",3.7
2,,L' Oreal Paris Voluminous Mascara,,mascara,9.99,,[],4.5
1,pure anada,Pure Anada Natural Mascara,,mascara,14.0,,"['Natural', 'Gluten Free', 'Canadian']",4.6
